,prova_b1,prova_b2,prova_b3,trab1_b1,trab1_b2,trab1_b3,trab2_b1,trab2_b2,trab2_b3,freq_b1,freq_b2,freq_b3,idade,serie,media_nota_b1_b3,media_freq_b1_b3,slope_nota,var_nota,resultado_final
474,5.4,6.3,5.6,0.9,0.5,0.9,0.8,0.3,0.7,80.4,92.8,99.1,13,8,7.133333333333333,90.76666666666665,0.09999999999999964,0.003333333333333339,2
475,3.5,5.4,5.9,0.9,0.2,0.7,0.5,0.0,0.3,64.1,71.7,63.7,14,9,5.8,66.5,2.0,1.0299999999999998,0
476,4.2,5.1,6.7,0.2,0.2,0.1,0.5,0.3,0.3,58.7,59.6,60.1,11,6,5.866666666666667,59.46666666666667,2.1999999999999993,1.2633333333333328,0
477,7.9,4.8,7.8,0.5,0.3,0.7,0.2,0.5,0.5,69.0,59.6,72.1,14,8,7.733333333333333,66.89999999999999,0.40000000000000036,3.453333333333334,0
478,3.7,6.0,3.4,1.0,0.9,0.7,0.6,0.6,0.0,90.1,88.4,52.8,11,6,5.633333333333333,77.10000000000001,-1.2000000000000002,2.9733333333333336,1
479,5.5,5.9,3.3,0.8,0.3,1.0,0.2,0.4,0.1,69.6,63.3,98.9,14,9,5.833333333333333,77.26666666666667,-2.0999999999999996,1.5433333333333334,1
480,6.1,3.8,7.7,0.0,1.0,0.0,0.3,0.4,0.4,87.5,88.4,79.4,14,7,6.566666666666667,85.10000000000001,1.6999999999999993,2.123333333333332,1
481,6.5,5.4,5.6,0.1,0.5,0.2,0.9,1.0,0.9,56.3,60.3,77.8,12,8,7.033333333333334,64.8,-0.7999999999999998,0.17333333333333323,0
482,5.8,5.8,6.1,0.5,0.2,0.9,0.2,0.4,0.7,88.6,66.1,82.8,11,6,6.866666666666667,79.16666666666667,1.2000000000000002,0.5233333333333333,1
483,3.0,5.9,5.4,0.9,0.9,0.9,0.1,0.3,0.1,61.8,73.3,74.9,12,6,5.833333333333333,70.0,2.4000000000000004,2.643333333333334,0
484,4.6,4.1,3.5,0.5,0.5,0.7,0.1,0.2,0.8,83.9,97.2,51.6,11,8,5.0,77.56666666666668,-0.1999999999999993,0.0399999999999999,1
485,5.6,6.7,6.8,0.5,0.7,0.8,0.9,0.5,0.7,78.3,96.6,80.6,12,7,7.733333333333333,85.16666666666666,1.299999999999999,0.4433333333333328,2
486,3.4,3.1,6.7,0.1,1.0,0.1,0.5,0.8,0.6,96.5,60.3,85.8,13,7,5.433333333333333,80.86666666666667,3.3999999999999986,3.1033333333333304,1
487,4.8,4.8,4.6,0.7,0.1,0.5,0.4,0.2,0.8,69.4,67.9,70.8,14,7,5.633333333333333,69.36666666666667,0.0,0.21333333333333374,0
488,3.2,6.9,4.5,0.8,0.1,0.2,0.8,0.7,0.4,53.3,57.5,87.9,11,9,5.866666666666667,66.23333333333333,0.3000000000000007,2.543333333333333,0
489,3.4,5.8,7.2,0.4,0.7,0.2,0.8,0.0,0.2,51.0,75.5,61.4,11,6,6.233333333333333,62.63333333333333,3.0,2.3033333333333337,0
490,5.0,4.3,3.4,0.8,0.3,0.8,0.3,0.4,0.5,91.3,73.0,61.1,14,6,5.266666666666667,75.13333333333334,-1.3999999999999995,0.543333333333333,1
491,3.7,6.5,7.4,1.0,0.2,0.1,0.7,0.8,0.5,76.2,95.0,58.1,11,6,6.966666666666666,76.43333333333332,2.5999999999999996,1.9033333333333329,0
492,5.8,5.8,4.3,0.2,0.0,0.5,0.8,0.3,0.5,88.8,96.5,68.6,11,9,6.066666666666666,84.63333333333334,-1.5,0.5633333333333334,1
493,6.4,7.0,6.0,0.5,0.0,0.9,0.7,0.6,0.6,61.7,69.2,92.4,12,6,7.566666666666666,74.43333333333334,-0.09999999999999964,0.0033333333333333097,0
494,7.0,6.7,7.7,0.3,0.8,0.2,0.2,0.2,0.9,67.3,74.6,91.4,11,9,8.0,77.76666666666667,1.3000000000000007,0.49000000000000055,0
495,4.0,6.1,6.4,0.8,0.1,1.0,0.9,0.7,0.9,51.5,94.8,69.1,13,7,6.966666666666668,71.8,2.6000000000000005,1.693333333333334,0
496,3.8,5.4,5.1,0.6,0.5,1.0,0.5,0.1,0.9,98.1,90.3,79.5,13,8,5.966666666666666,89.3,2.0999999999999996,1.1033333333333328,1
497,3.5,3.7,6.4,0.6,0.6,0.6,0.3,0.9,0.8,83.4,50.2,86.0,14,6,5.800000000000001,73.2,3.3999999999999995,3.1599999999999993,1
498,6.2,4.3,4.7,0.8,0.4,0.2,0.4,0.2,0.9,96.7,66.0,62.1,11,6,6.033333333333334,74.93333333333332,-1.5999999999999996,1.6033333333333333,0
499,6.5,5.1,4.4,0.4,0.0,0.3,0.0,0.9,0.1,63.3,71.1,58.4,14,7,5.8999999999999995,64.26666666666667,-2.1000000000000005,1.1100000000000005,0
500,3.2,6.0,8.0,0.9,0.8,0.4,0.1,0.4,0.3,80.6,61.5,98.6,13,8,6.7,80.23333333333333,4.500000000000001,5.250000000000002,1
501,7.7,5.6,6.8,0.5,0.0,0.3,0.8,0.7,0.5,83.9,60.0,80.9,11,9,7.633333333333333,74.93333333333334,-1.4000000000000004,1.8233333333333337,0
502,3.3,4.4,6.2,0.2,0.8,0.3,0.0,0.3,0.8,65.9,51.9,99.1,11,8,5.433333333333334,72.3,3.8,3.613333333333333,0
503,5.7,3.0,4.8,0.7,0.9,1.0,0.4,0.9,0.5,92.4,82.2,66.9,14,7,5.966666666666668,80.50000000000001,-0.5000000000000009,1.0833333333333341,1
504,6.5,5.5,3.2,0.8,0.4,0.2,0.5,0.1,0.7,97.4,63.1,85.2,13,7,5.966666666666668,81.89999999999999,-3.6999999999999993,3.423333333333332,1
505,7.4,4.4,3.2,0.3,0.5,0.7,0.1,0.2,0.1,94.2,52.6,61.1,11,8,5.633333333333333,69.3,-3.8,3.8233333333333324,0
506,6.6,6.7,5.8,0.9,0.5,0.0,1.0,0.5,0.3,87.0,61.5,63.1,14,9,7.433333333333333,70.53333333333333,-2.4000000000000004,1.4933333333333338,0
507,7.0,3.1,6.8,0.9,0.4,0.6,0.2,0.1,0.7,63.9,90.1,75.6,13,9,6.599999999999999,76.53333333333333,0.0,6.75,1
508,4.7,5.9,5.7,0.3,0.9,0.9,0.3,0.2,0.2,64.1,92.6,66.0,14,6,6.366666666666667,74.23333333333333,1.5000000000000009,0.8633333333333344,1
509,7.1,7.7,7.2,1.0,0.9,0.3,0.3,0.9,0.4,98.2,74.2,58.4,12,9,8.6,76.93333333333334,-0.5,0.6699999999999997,2
510,3.4,3.9,3.2,0.1,0.3,0.2,0.2,1.0,0.3,50.5,70.8,63.1,11,8,4.2,61.46666666666667,0.0,0.75,0
511,7.5,5.4,4.8,0.2,0.6,0.7,0.0,0.4,0.3,85.8,98.9,51.8,12,7,6.633333333333334,78.83333333333333,-1.9000000000000004,0.9433333333333336,1
512,5.7,3.5,4.2,0.2,0.9,0.7,0.7,0.9,0.7,85.3,60.0,85.2,13,6,5.833333333333335,76.83333333333333,-1.0,0.4633333333333332,0
513,7.1,6.1,5.2,0.9,1.0,0.7,1.0,0.5,0.4,81.1,60.8,74.6,12,6,7.633333333333334,72.16666666666666,-2.6999999999999993,1.8233333333333324,0
514,5.3,5.8,3.4,0.7,0.5,0.3,0.2,0.3,0.6,99.5,64.6,54.7,12,7,5.7,72.93333333333334,-1.9000000000000004,1.5100000000000002,0
515,6.2,5.0,7.8,0.2,0.5,0.3,0.7,0.7,0.1,65.6,58.6,58.6,13,9,7.166666666666667,60.93333333333333,1.0999999999999988,1.0033333333333323,0
516,5.6,5.6,4.1,0.4,0.3,1.0,0.7,0.7,0.8,67.0,69.0,55.1,14,7,6.400000000000001,63.699999999999996,-0.7999999999999998,0.1899999999999998,0
517,6.7,7.5,7.6,0.6,1.0,0.9,0.8,1.0,0.4,53.9,95.5,80.6,12,9,8.833333333333334,76.66666666666667,0.8000000000000007,0.49333333333333357,2
518,3.4,4.0,5.1,0.1,0.1,0.5,0.4,0.3,0.6,72.1,80.8,54.7,14,7,4.833333333333333,69.19999999999999,2.2999999999999994,1.4633333333333323,1
519,3.3,3.1,7.9,0.9,0.6,0.8,0.3,0.7,0.7,63.1,70.6,87.7,12,8,6.1000000000000005,73.8,4.9,8.170000000000002,0
520,4.2,7.3,5.8,0.8,0.3,0.5,0.3,0.1,0.2,67.2,96.7,51.0,14,9,6.5,71.63333333333334,1.2000000000000002,1.4399999999999995,0
521,3.8,5.9,7.7,0.5,0.3,0.4,0.7,0.1,0.9,91.7,52.4,62.5,13,8,6.766666666666667,68.86666666666666,4.0,4.163333333333333,0
522,7.4,7.5,3.0,1.0,0.4,0.2,0.8,0.0,0.6,96.8,60.5,94.5,12,6,6.966666666666668,83.93333333333334,-5.3999999999999995,7.943333333333333,1
523,4.1,6.0,6.7,0.4,1.0,0.4,0.2,1.0,0.4,59.3,78.3,85.9,13,7,6.733333333333333,74.5,2.8000000000000007,3.163333333333334,0
524,7.9,7.1,7.5,1.0,0.1,0.5,0.4,0.8,0.2,68.6,80.8,53.6,12,6,8.5,67.66666666666666,-1.1000000000000014,0.4900000000000012,0
525,4.7,5.1,3.7,0.7,0.6,0.0,0.9,0.8,0.9,96.4,52.0,91.1,13,6,5.800000000000001,79.83333333333333,-1.7000000000000002,1.089999999999999,0
526,3.9,6.7,3.5,0.6,0.1,0.4,0.8,0.5,0.8,53.1,70.2,74.7,13,6,5.766666666666667,66.0,-0.5999999999999996,1.853333333333333,0
527,6.9,7.6,5.1,0.2,0.2,0.8,1.0,0.3,0.2,54.6,82.5,92.3,12,6,7.4333333333333345,76.46666666666665,-2.0000000000000018,1.3333333333333344,0
528,6.3,5.9,7.7,0.9,0.4,0.7,0.8,0.2,0.3,58.1,84.9,80.0,12,7,7.733333333333334,74.33333333333333,0.7000000000000011,1.2633333333333332,0
529,5.5,3.9,5.7,0.4,0.5,0.6,0.4,0.3,0.8,79.8,81.9,84.1,12,6,6.033333333333334,81.93333333333332,0.7999999999999989,1.493333333333333,1
530,5.8,4.3,5.6,0.2,0.3,0.9,0.6,0.4,0.7,57.5,66.0,99.7,11,7,6.266666666666667,74.39999999999999,0.6000000000000005,1.2933333333333334,0
531,6.6,4.0,3.7,0.0,0.3,0.0,0.7,0.8,0.8,98.4,54.7,61.6,14,7,5.633333333333333,71.56666666666668,-2.8,2.1733333333333333,0
532,4.1,4.2,3.0,0.6,0.1,0.6,0.1,0.5,0.4,72.3,71.4,81.2,11,8,4.533333333333332,74.96666666666665,-0.7999999999999989,0.21333333333333301,0
533,8.0,4.5,7.1,0.5,0.3,0.8,0.5,0.1,0.7,75.1,56.4,73.0,11,9,7.5,68.16666666666667,-0.40000000000000036,5.1099999999999985,0
534,7.9,5.8,3.4,0.7,1.0,0.5,0.7,0.0,0.4,62.3,97.4,52.0,13,9,6.800000000000001,70.56666666666666,-5.000000000000001,6.250000000000002,0
535,6.3,5.9,6.2,0.9,0.9,0.3,0.2,0.1,0.2,73.5,73.8,50.7,12,7,7.0,66.0,-0.7000000000000002,0.13000000000000006,0
536,4.0,5.1,7.6,0.1,0.3,0.1,0.8,0.4,0.6,83.1,65.9,56.0,14,8,6.333333333333333,68.33333333333333,3.3999999999999986,3.103333333333331,0
537,6.4,6.1,4.0,0.7,0.6,0.9,0.6,0.9,1.0,87.6,88.3,82.5,13,7,7.066666666666667,86.13333333333333,-1.7999999999999998,1.023333333333333,1
538,3.4,3.4,6.3,0.2,0.9,0.5,1.0,0.6,0.3,87.7,74.9,78.4,11,7,5.533333333333334,80.33333333333334,2.5,1.8633333333333328,1
539,3.2,3.4,3.4,0.9,0.0,0.9,0.0,0.8,0.5,78.9,65.5,77.7,12,7,4.366666666666667,74.03333333333335,0.6999999999999993,0.1433333333333331,0
540,4.3,3.9,6.0,0.8,0.8,0.6,0.3,0.5,0.7,95.2,90.6,51.6,13,8,5.966666666666668,79.13333333333334,1.8999999999999995,1.3433333333333328,1
541,5.3,5.6,3.8,0.5,0.9,0.7,0.6,0.4,0.5,90.9,93.4,73.5,12,9,6.1000000000000005,85.93333333333334,-1.4000000000000004,0.9700000000000003,1
542,7.3,4.1,6.7,0.7,0.1,0.8,0.3,0.1,0.8,87.9,83.7,96.2,13,8,6.966666666666666,89.26666666666667,0.0,5.333333333333338,1
543,6.6,4.4,4.5,0.3,0.2,0.7,0.7,0.9,0.8,52.8,52.3,69.9,12,6,6.366666666666667,58.333333333333336,-1.5999999999999996,1.203333333333332,0
544,6.7,5.0,5.3,0.5,1.0,0.4,0.8,0.8,0.1,50.3,78.3,81.2,11,8,6.866666666666667,69.93333333333334,-2.2,1.2133333333333334,0
545,5.1,7.1,6.0,0.8,0.5,0.5,0.1,0.2,1.0,60.6,88.2,89.0,14,8,7.099999999999999,79.26666666666667,1.5000000000000009,0.9300000000000009,1
546,4.7,3.1,3.9,0.5,0.0,0.8,0.5,0.5,0.8,83.2,56.8,89.2,11,8,4.933333333333334,76.39999999999999,-0.20000000000000018,1.3433333333333333,0
547,4.9,6.2,6.7,0.4,0.3,0.4,0.5,0.5,0.9,70.6,61.4,76.0,14,8,6.933333333333334,69.33333333333333,2.1999999999999993,1.2133333333333325,0
548,7.9,6.3,4.5,0.5,0.4,0.4,0.4,0.6,0.7,70.1,94.1,92.9,12,9,7.233333333333334,85.7,-3.2,2.5633333333333335,1
549,3.2,7.0,6.3,0.8,0.7,0.1,0.9,0.9,0.9,94.2,51.0,69.6,13,6,6.933333333333334,71.6,2.3999999999999995,3.523333333333332,0
550,7.3,7.7,3.8,0.3,0.7,0.9,0.8,0.6,0.1,94.8,87.6,94.4,11,9,7.3999999999999995,92.26666666666665,-3.6000000000000005,5.160000000000001,1
551,5.9,3.1,6.4,0.2,1.0,0.1,0.7,0.5,0.3,95.5,73.7,62.0,14,9,6.066666666666666,77.06666666666666,-8.881784197001252e-16,1.6133333333333344,0
552,5.2,3.8,3.6,0.7,0.3,0.6,0.7,0.1,0.9,65.7,72.3,64.0,11,8,5.300000000000001,67.33333333333333,-1.5,1.4700000000000013,0
553,6.6,7.4,5.1,0.8,0.5,0.4,0.5,0.1,0.2,84.6,50.4,52.7,14,7,7.199999999999999,62.56666666666666,-2.1999999999999984,1.6899999999999986,0
554,5.4,5.3,4.2,0.1,0.5,0.4,0.9,0.2,0.1,63.6,91.0,89.8,11,7,5.7,81.46666666666665,-1.7000000000000002,0.79,0
555,7.4,5.8,6.7,0.2,0.4,0.7,0.7,0.0,0.8,59.5,68.0,70.9,14,9,7.566666666666667,66.13333333333334,-0.09999999999999964,1.4033333333333342,0
556,7.5,6.3,4.3,0.1,0.2,0.1,0.7,0.7,0.8,59.2,77.0,61.5,14,9,6.8999999999999995,65.89999999999999,-3.0999999999999996,2.4699999999999998,0
557,5.1,6.4,7.4,0.3,1.0,0.6,0.9,0.7,0.2,67.1,83.9,61.6,12,8,7.533333333333332,70.86666666666666,1.8999999999999995,1.1433333333333329,2
558,4.4,7.7,7.5,0.5,0.9,0.8,0.3,0.1,0.9,71.5,85.1,95.1,14,9,7.699999999999999,83.89999999999999,3.999999999999999,4.749999999999998,2
559,6.0,8.0,4.0,0.7,0.5,0.8,0.8,0.8,0.7,91.5,97.8,91.7,12,8,7.433333333333334,93.66666666666667,-2.0,3.613333333333334,2
560,7.6,6.6,6.1,0.7,0.6,0.2,0.2,0.2,0.5,56.0,76.6,77.7,14,7,7.5666666666666655,70.10000000000001,-1.6999999999999984,0.7433333333333321,0
561,4.1,4.4,3.4,0.6,0.2,0.9,0.3,0.3,0.8,86.7,70.0,80.8,13,7,4.999999999999999,79.16666666666667,0.10000000000000053,0.009999999999999929,1
562,6.1,7.4,5.0,0.4,0.5,0.7,0.3,0.2,0.4,76.6,97.7,73.7,13,6,7.0,82.66666666666667,-0.6999999999999993,1.0299999999999991,1
563,6.2,3.2,6.6,0.8,0.7,0.9,1.0,0.4,0.2,64.4,82.1,69.6,13,7,6.666666666666667,72.03333333333333,-0.2999999999999998,4.223333333333332,0
564,6.7,4.2,6.3,0.5,0.5,0.5,0.9,0.3,0.3,74.6,64.9,95.8,14,9,6.733333333333333,78.43333333333334,-1.0,2.503333333333333,2
565,3.7,7.5,6.1,1.0,1.0,0.5,0.7,0.5,0.5,65.0,56.3,56.3,12,7,7.166666666666667,59.199999999999996,1.6999999999999993,3.2433333333333327,0
566,6.6,4.3,4.4,0.6,0.6,0.9,0.7,0.4,0.5,79.8,92.1,70.9,12,8,6.333333333333333,80.93333333333332,-2.099999999999998,1.903333333333331,1
567,7.5,4.1,4.9,0.1,0.4,0.9,0.6,1.0,0.8,71.7,68.1,67.2,14,7,6.766666666666667,69.0,-1.5999999999999988,1.8433333333333324,0
568,3.9,3.7,3.5,0.7,0.8,0.4,0.9,0.1,0.8,58.2,83.0,74.9,13,6,4.933333333333334,72.03333333333333,-0.7999999999999998,0.2433333333333334,1
569,4.2,7.3,6.6,0.3,0.2,0.3,0.5,0.1,0.6,55.8,73.5,72.9,13,7,6.699999999999999,67.4,2.499999999999999,2.169999999999999,0
570,7.9,5.5,5.5,0.7,0.4,0.4,0.4,0.1,0.8,77.3,59.9,75.9,12,8,7.233333333333333,71.03333333333333,-2.3,2.4633333333333334,1
571,3.9,6.4,6.5,0.1,0.3,0.4,0.2,0.6,0.2,95.1,80.1,57.0,13,8,6.2,77.39999999999999,2.9000000000000004,3.01,0
572,7.3,4.2,4.2,0.2,0.4,0.3,0.8,0.1,0.1,67.2,53.0,75.7,11,9,5.866666666666667,65.3,-3.700000000000001,4.443333333333335,0
573,5.5,6.8,4.6,0.9,0.8,0.3,0.7,0.8,0.9,86.7,70.7,62.1,12,7,7.1000000000000005,73.16666666666667,-1.3000000000000007,1.6900000000000008,1
574,4.2,6.8,4.7,0.2,0.5,0.9,0.4,0.5,0.1,82.9,77.3,59.2,13,8,6.1000000000000005,73.13333333333333,0.8999999999999995,2.3699999999999983,0
575,7.4,4.6,3.1,0.8,0.8,0.1,0.0,0.5,0.2,96.6,71.8,53.2,12,6,5.833333333333333,73.86666666666666,-4.800000000000001,5.7633333333333345,1
576,5.2,5.1,4.7,0.3,0.6,0.7,0.8,0.6,0.7,91.0,87.4,88.1,11,9,6.233333333333333,88.83333333333333,-0.1999999999999993,0.01333333333333318,1
577,5.6,4.0,7.0,0.6,0.3,0.2,0.0,0.2,0.4,78.3,91.4,71.4,12,6,6.099999999999999,80.36666666666666,1.4000000000000004,2.4099999999999993,1
578,4.8,7.9,7.5,0.7,0.8,0.3,0.7,0.2,0.9,82.9,88.6,81.3,12,7,7.933333333333334,84.26666666666667,2.499999999999999,2.2633333333333328,2
579,6.0,6.2,5.6,0.5,0.2,0.1,1.0,0.3,0.3,94.9,51.9,86.4,12,7,6.733333333333333,77.73333333333333,-1.5000000000000009,0.5633333333333339,1
580,3.8,7.7,5.3,0.3,0.2,0.3,0.4,0.6,0.0,70.0,59.7,84.0,12,7,6.2,71.23333333333333,1.0999999999999996,4.2700000000000005,0
581,5.0,4.5,3.2,0.2,0.5,0.8,0.2,0.2,0.3,66.3,76.8,73.5,11,9,4.966666666666668,72.2,-1.1000000000000005,0.34333333333333366,0
582,7.8,6.9,7.4,0.0,0.3,0.9,0.7,0.1,0.6,50.5,96.7,69.4,14,8,8.233333333333334,72.2,0.40000000000000036,0.6933333333333337,2
583,4.3,6.8,3.1,0.3,0.0,0.2,0.8,1.0,0.4,91.3,91.7,68.8,12,9,5.633333333333333,83.93333333333334,-1.7000000000000002,4.243333333333332,1
584,6.3,6.5,7.7,0.7,0.6,0.5,0.5,0.0,0.5,90.0,92.1,82.0,12,6,7.766666666666666,88.03333333333335,1.1999999999999993,0.6933333333333329,2
585,4.6,7.8,5.4,0.9,0.5,0.5,1.0,0.8,0.9,55.2,65.2,74.7,13,9,7.466666666666666,65.03333333333335,0.3000000000000007,2.0233333333333325,0
586,6.9,5.0,4.7,0.9,0.4,0.9,0.1,0.8,0.9,78.8,71.5,92.5,12,6,6.866666666666667,80.93333333333334,-1.3999999999999995,0.8233333333333333,1
587,3.7,3.7,7.6,0.8,1.0,0.8,0.5,0.3,0.3,73.2,73.5,93.7,13,9,6.233333333333334,80.13333333333333,3.700000000000001,4.563333333333336,0
588,7.8,6.4,3.1,0.8,0.6,0.5,0.7,0.1,0.5,55.9,57.9,58.5,14,8,6.833333333333333,57.43333333333334,-5.200000000000001,6.813333333333336,0
589,5.3,6.6,5.9,0.7,0.9,0.7,0.9,0.1,0.5,99.0,51.6,56.8,11,6,7.2,69.13333333333333,0.20000000000000018,0.12999999999999973,0
590,4.2,5.9,5.7,0.3,0.1,0.8,0.2,0.7,0.9,60.7,97.3,81.5,11,7,6.266666666666667,79.83333333333333,2.7,1.9633333333333334,0
591,3.4,4.0,4.1,0.9,0.6,0.0,0.8,0.6,1.0,53.4,62.0,65.1,14,7,5.133333333333333,60.166666666666664,0.0,0.00333333333333331,0
592,3.8,5.5,5.1,0.7,0.9,0.4,0.6,0.8,0.2,79.7,62.0,50.9,11,9,6.0,64.2,0.6000000000000005,1.1700000000000004,0
593,5.6,4.6,6.3,0.6,0.6,0.9,0.4,0.9,0.7,86.9,54.2,94.4,14,7,6.866666666666667,78.50000000000001,1.3000000000000007,0.8633333333333341,1
594,4.7,5.1,6.6,0.1,0.7,0.7,0.1,0.7,0.4,51.6,96.4,61.3,14,6,6.366666666666667,69.76666666666667,2.8,1.9733333333333332,0
595,7.1,6.2,3.0,0.4,0.4,0.5,0.9,0.2,0.0,82.9,79.0,96.5,14,7,6.233333333333334,86.13333333333333,-4.9,6.243333333333334,1
596,5.2,6.7,7.7,0.5,0.1,0.5,0.2,0.2,0.0,76.6,83.4,85.9,11,8,7.033333333333334,81.96666666666667,2.299999999999999,1.323333333333332,2
597,4.2,4.2,3.8,0.9,0.5,0.3,0.3,0.8,0.5,55.2,95.6,88.1,13,8,5.166666666666667,79.63333333333334,-0.8000000000000007,0.24333333333333362,1
598,6.1,5.0,4.2,0.5,0.4,0.5,0.3,0.2,0.5,58.6,67.3,60.1,14,9,5.8999999999999995,62.0,-1.7000000000000002,0.79,0
599,6.5,4.3,4.3,0.4,0.9,0.7,0.9,0.1,0.0,78.4,81.1,61.7,12,6,6.033333333333334,73.73333333333333,-2.8000000000000007,2.3633333333333346,0
600,3.8,4.0,3.2,1.0,0.2,0.4,0.7,0.7,0.7,64.8,51.9,76.1,11,8,4.8999999999999995,64.26666666666667,-1.2000000000000002,0.3600000000000001,0
601,3.8,6.9,3.6,0.1,1.0,0.7,0.8,0.4,0.3,96.9,59.3,58.6,14,8,5.866666666666667,71.6,-0.10000000000000053,4.443333333333335,0
602,3.2,7.5,7.9,0.4,1.0,0.9,0.3,0.9,0.6,90.9,91.6,65.3,14,6,7.566666666666667,82.60000000000001,5.5,10.083333333333336,2
603,6.7,4.9,4.6,0.0,0.2,0.2,0.6,0.7,0.3,99.2,88.3,66.1,12,7,6.066666666666667,84.53333333333333,-2.2,1.2633333333333332,1
604,6.3,6.8,3.6,0.7,0.3,0.5,0.6,0.1,0.2,63.0,67.5,58.0,13,7,6.366666666666666,62.833333333333336,-3.3,3.2433333333333327,0
605,5.4,7.5,3.5,0.9,0.9,0.4,0.8,0.9,0.4,98.5,68.8,60.3,13,9,6.900000000000001,75.86666666666667,-2.8000000000000007,6.280000000000003,0
606,7.2,7.2,6.6,0.3,1.0,0.7,0.9,0.3,0.2,71.6,76.7,89.4,13,7,8.133333333333333,79.23333333333333,-0.9000000000000004,0.30333333333333345,2
607,7.0,3.9,7.3,0.9,0.4,0.2,0.0,0.3,0.5,67.4,50.0,58.4,14,6,6.833333333333333,58.6,0.09999999999999964,3.743333333333334,0
608,5.9,7.8,4.3,0.3,0.3,0.6,0.7,0.4,0.2,52.5,62.1,51.4,14,8,6.833333333333333,55.333333333333336,-1.8000000000000007,2.893333333333334,0
609,7.3,4.9,3.1,0.9,0.5,0.9,0.1,0.1,0.5,52.6,60.4,81.5,14,7,6.099999999999999,64.83333333333333,-3.799999999999999,3.8799999999999977,0
610,4.0,4.7,4.1,0.8,0.7,0.4,0.5,0.5,0.2,84.6,62.5,98.8,11,9,5.3,81.96666666666665,-0.5999999999999996,0.3600000000000001,1
611,3.6,3.3,3.3,0.8,0.3,0.9,0.3,0.1,0.7,72.9,90.3,66.6,12,7,4.433333333333334,76.6,0.20000000000000018,0.41333333333333344,0
612,4.3,5.4,3.5,0.0,0.7,1.0,0.3,0.4,0.8,61.3,64.0,55.9,14,6,5.466666666666668,60.4,0.7000000000000002,0.9233333333333346,0
613,3.3,3.5,5.2,1.0,0.1,0.1,0.4,0.4,0.1,80.7,59.6,78.5,12,9,4.7,72.93333333333334,0.7000000000000002,0.49000000000000027,0
614,5.7,4.2,4.1,0.7,0.0,0.2,0.6,0.8,0.5,62.6,75.2,95.3,12,7,5.6000000000000005,77.7,-2.2,1.48,1
615,7.7,4.6,5.6,0.3,0.4,1.0,0.3,0.8,0.1,78.9,93.3,89.2,13,9,6.933333333333334,87.13333333333333,-1.6000000000000014,1.6033333333333348,2
616,3.2,7.0,4.3,0.8,0.4,1.0,0.7,0.2,0.6,68.0,62.1,81.1,11,6,6.066666666666667,70.39999999999999,1.2000000000000002,2.123333333333332,0
617,3.6,7.4,7.7,0.3,0.3,0.1,0.4,0.4,0.3,91.2,53.9,65.8,14,8,6.833333333333333,70.3,3.8,4.8133333333333335,2
618,5.3,4.5,7.5,0.9,0.5,0.0,0.1,0.4,0.5,91.0,67.8,77.1,13,6,6.566666666666666,78.63333333333334,1.7000000000000002,1.743333333333333,1
619,7.7,7.3,5.8,0.1,0.3,0.2,0.8,0.2,0.5,73.9,87.4,54.6,13,6,7.633333333333333,71.96666666666667,-2.0999999999999996,1.123333333333333,2
620,4.6,7.3,4.8,0.7,0.2,1.0,0.3,0.8,0.9,67.5,77.5,83.9,14,6,6.866666666666667,76.3,1.1000000000000005,1.8433333333333346,2
621,5.5,6.8,4.9,0.5,0.3,0.2,0.4,0.7,0.5,68.1,90.8,86.3,12,6,6.6000000000000005,81.73333333333333,-0.7999999999999998,1.2399999999999993,1
622,3.2,3.7,5.1,0.1,1.0,0.5,0.7,0.2,0.6,90.3,98.0,98.3,13,8,5.033333333333333,95.53333333333335,2.1999999999999993,1.2233333333333325,1
623,3.7,6.5,6.6,0.2,0.4,0.8,0.3,0.4,0.4,66.4,89.6,63.0,12,8,6.433333333333334,73.0,3.5999999999999996,3.8033333333333332,1
624,7.9,7.7,5.3,0.0,0.4,0.0,0.1,0.1,0.9,60.5,80.2,50.9,11,9,7.466666666666666,63.86666666666667,-1.7999999999999998,1.2133333333333327,0
625,7.8,6.4,7.3,0.5,0.6,0.6,0.4,0.6,0.8,54.2,74.7,77.3,12,7,8.333333333333334,68.73333333333333,-1.7763568394002505e-15,0.4033333333333337,0
626,3.0,4.7,7.7,0.3,1.0,0.3,0.9,0.1,0.3,73.3,52.0,85.3,11,8,6.1000000000000005,70.2,4.1000000000000005,4.270000000000001,0
627,7.8,5.5,4.7,0.6,0.2,0.9,0.6,1.0,0.8,74.1,99.2,89.5,12,8,7.366666666666667,87.60000000000001,-2.5999999999999996,2.023333333333333,2
628,6.2,6.2,5.8,0.3,0.7,0.3,0.7,0.8,0.4,92.0,69.2,59.7,13,7,7.133333333333333,73.63333333333333,-0.7000000000000002,0.36333333333333345,0
629,7.3,5.6,3.5,0.3,0.7,0.7,0.6,0.4,0.8,61.1,57.6,63.1,13,8,6.633333333333333,60.6,-3.1999999999999993,2.563333333333332,0
630,5.3,3.6,4.0,0.7,0.6,0.7,0.2,0.6,0.8,69.0,83.3,75.6,11,6,5.5,75.96666666666667,-0.7000000000000002,0.49000000000000027,0
631,5.6,4.6,5.1,0.0,0.1,0.2,0.4,0.9,0.2,90.4,64.2,66.5,14,6,5.7,73.7,-0.5,0.07000000000000003,1
